datetime,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,preciptype,windgust,windspeed,cloudcover,visibility,uvindex,sunrise,sunset,conditions,description,icon,Close/Last,Volume,Open,High,Low,GasPrice
2015-01-23,"Austin, TX",50.0,38.3,41.9,50.0,30.7,37.4,38.3,87.3,0.397,rain,26.7,12.8,77.7,8.4,2.0,2015-01-23T07:26:10,2015-01-23T17:59:44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,13.4193,51615754,13.3527,13.5667,13.222,2.96
2015-01-26,"Austin, TX",73.1,43.7,56.5,73.1,40.2,55.6,36.4,49.0,0.0,,16.1,8.9,12.9,9.9,7.0,2015-01-26T07:24:57,2015-01-26T18:02:23,Clear,Clear conditions throughout the day.,clear-day,13.77,48466791,13.4553,13.908,13.4033,2.92
2015-01-27,"Austin, TX",80.5,49.2,61.3,79.7,46.0,60.8,39.9,48.3,0.0,,20.8,11.2,6.4,9.9,7.0,2015-01-27T07:24:30,2015-01-27T18:03:16,Clear,Clear conditions throughout the day.,clear-day,13.732,41668869,13.628,13.8687,13.5533,2.96
2015-01-28,"Austin, TX",80.2,43.1,61.1,79.8,43.1,61.1,41.7,55.9,0.0,,21.3,11.3,4.0,9.9,7.0,2015-01-28T07:24:00,2015-01-28T18:04:09,Clear,Clear conditions throughout the day.,clear-day,13.2913,47092191,13.7407,13.7579,13.228,2.89
2015-01-29,"Austin, TX",77.3,51.7,62.7,77.3,51.7,62.7,48.9,65.3,0.0,,21.0,12.9,35.1,9.0,6.0,2015-01-29T07:23:30,2015-01-29T18:05:02,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,13.68,53138628,13.4047,13.732,13.1,2.88
2015-01-30,"Austin, TX",57.6,47.8,52.5,57.6,43.4,51.3,36.0,53.7,0.0,,24.7,14.6,68.9,9.9,4.0,2015-01-30T07:22:58,2015-01-30T18:05:54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.5733,45018997,13.5973,13.8313,13.5333,2.88
2015-02-02,"Austin, TX",48.2,33.3,41.4,48.2,26.3,37.1,24.1,50.5,0.0,,26.7,14.6,16.8,9.9,7.0,2015-02-02T07:21:12,2015-02-02T18:08:31,Clear,Clear conditions throughout the day.,clear-day,14.0627,62157719,13.598,14.13,13.5533,2.88
2015-02-03,"Austin, TX",43.0,40.2,41.4,42.3,37.9,40.1,35.2,79.5,0.247,rain,12.8,5.3,76.7,7.7,2.0,2015-02-03T07:20:34,2015-02-03T18:09:23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,14.5573,72237474,14.2147,14.6913,14.0847,2.67
2015-02-04,"Austin, TX",54.3,42.1,48.5,54.3,41.1,48.4,45.8,90.6,0.059,rain,17.9,7.4,96.1,6.5,3.0,2015-02-04T07:19:55,2015-02-04T18:10:14,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,14.57,49566230,14.5527,14.7653,14.4533,2.73
2015-02-05,"Austin, TX",51.3,38.2,42.6,51.3,30.9,38.4,35.3,75.6,0.0,,24.2,13.8,100.0,9.8,4.0,2015-02-05T07:19:14,2015-02-05T18:11:05,Overcast,Cloudy skies throughout the day.,cloudy,14.7327,52774714,14.6587,15.032,14.6425,2.66
2015-02-06,"Austin, TX",59.3,37.8,46.6,59.3,37.8,46.4,37.4,71.1,0.0,,19.7,8.7,54.7,9.4,7.0,2015-02-06T07:18:32,2015-02-06T18:11:56,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,14.4907,48537816,14.8,14.8933,14.4333,2.66
2015-02-09,"Austin, TX",81.7,50.9,64.4,79.8,50.9,64.1,44.3,53.3,0.0,,16.6,7.4,0.6,9.9,7.0,2015-02-09T07:16:18,2015-02-09T18:14:27,Clear,Clear conditions throughout the day.,clear-day,14.4987,52046614,14.3587,14.5287,14.1327,2.62
2015-02-10,"Austin, TX",79.7,45.1,62.4,79.7,45.1,62.4,43.6,54.1,0.0,,21.3,9.0,1.2,9.9,7.0,2015-02-10T07:15:31,2015-02-10T18:15:17,Clear,Clear conditions throughout the day.,clear-day,14.4193,80232890,14.5033,14.7,14.3333,2.67
2015-02-11,"Austin, TX",76.6,50.2,61.9,76.6,50.2,61.9,48.4,66.5,0.0,,23.0,15.6,26.2,8.0,7.0,2015-02-11T07:14:42,2015-02-11T18:16:06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,14.1867,135796177,14.1473,14.316,13.8187,2.86
2015-02-12,"Austin, TX",60.6,45.4,53.1,60.6,41.3,52.0,35.1,51.0,0.0,,28.4,15.8,35.4,9.9,7.0,2015-02-12T07:13:53,2015-02-12T18:16:55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,13.5253,234402333,12.9047,13.5392,12.8853,2.86
2015-02-13,"Austin, TX",66.8,39.2,53.6,66.8,39.2,53.4,38.1,57.7,0.0,,16.3,9.0,24.7,9.9,7.0,2015-02-13T07:13:02,2015-02-13T18:17:44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,13.5847,92223059,13.5267,13.7327,13.394,2.75
2015-02-17,"Austin, TX",54.4,34.9,41.3,54.4,27.7,37.2,27.3,59.0,0.0,,28.2,12.1,59.2,9.9,6.0,2015-02-17T07:09:28,2015-02-17T18:20:54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.6233,59468295,13.7133,13.7133,13.4333,2.75
2015-02-18,"Austin, TX",64.0,32.4,47.9,64.0,31.3,47.2,29.4,53.8,0.0,,19.7,13.0,0.4,9.9,8.0,2015-02-18T07:08:31,2015-02-18T18:21:41,Clear,Clear conditions throughout the day.,clear-day,13.6307,40663450,13.6113,13.7447,13.5067,2.92
2015-02-19,"Austin, TX",69.1,37.0,53.5,69.1,37.0,53.5,39.6,61.3,0.0,,25.1,12.3,16.0,9.9,8.0,2015-02-19T07:07:34,2015-02-19T18:22:27,Clear,Clear conditions throughout the day.,clear-day,14.1137,77058006,13.6667,14.1627,13.5833,2.92
2015-02-20,"Austin, TX",72.8,54.8,63.6,72.8,54.8,63.6,56.1,77.0,0.0,,30.9,18.3,91.2,9.8,4.0,2015-02-20T07:06:36,2015-02-20T18:23:13,Overcast,Cloudy skies throughout the day.,cloudy,14.474,89675595,14.052,14.5067,13.9873,3.02
2015-02-23,"Austin, TX",37.0,29.9,32.7,28.4,21.0,23.9,29.7,88.6,0.009,"rain,snow",30.5,15.4,100.0,8.0,1.0,2015-02-23T07:03:36,2015-02-23T18:25:29,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,13.8223,127306901,14.3773,14.5467,13.7553,3.22
2015-02-24,"Austin, TX",36.8,29.8,32.8,36.8,22.3,28.4,28.9,85.3,0.0,,17.4,8.1,100.0,8.7,4.0,2015-02-24T07:02:34,2015-02-24T18:26:13,Overcast,Cloudy skies throughout the day.,cloudy,13.6073,98809421,13.8193,13.8193,13.4467,3.22
2015-02-25,"Austin, TX",61.9,34.8,45.2,61.9,30.0,44.5,33.2,68.4,0.012,rain,21.9,11.5,54.4,8.4,8.0,2015-02-25T07:01:32,2015-02-25T18:26:57,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,13.584,58612546,13.6627,13.8093,13.5053,3.21
2015-02-26,"Austin, TX",50.7,32.1,39.7,50.7,28.8,35.6,31.5,73.2,0.0,,25.7,14.9,51.8,9.4,8.0,2015-02-26T07:00:28,2015-02-26T18:27:41,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,13.8127,97020251,13.6,14.0727,13.4813,3.21
2015-02-27,"Austin, TX",36.2,31.2,33.9,28.5,22.7,26.4,24.1,68.3,0.009,"rain,snow",25.3,13.0,99.6,8.8,3.0,2015-02-27T06:59:24,2015-02-27T18:28:24,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,13.556,58070926,13.7933,13.9033,13.52,2.79
2015-03-02,"Austin, TX",43.9,38.0,40.9,43.9,32.7,37.0,39.5,95.1,0.025,rain,19.7,8.6,100.0,5.1,2.0,2015-03-02T06:56:08,2015-03-02T18:30:31,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,13.155,118655971,13.5133,13.556,13.055,2.79
2015-03-03,"Austin, TX",59.6,41.0,49.6,59.6,40.2,49.6,49.2,98.4,0.018,rain,16.6,6.4,99.9,1.9,2.0,2015-03-03T06:55:01,2015-03-03T18:31:13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,13.304,66461967,13.1207,13.3496,13.0213,3.0
2015-03-04,"Austin, TX",69.3,35.3,55.8,69.3,26.0,53.7,54.7,96.1,0.101,rain,30.9,18.2,99.9,3.2,2.0,2015-03-04T06:53:54,2015-03-04T18:31:55,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,13.4957,63228793,13.2833,13.5013,13.1473,3.27
2015-03-05,"Austin, TX",46.3,30.8,36.8,41.0,19.0,28.8,24.1,63.5,0.134,"rain,snow",33.2,19.2,45.1,9.9,8.0,2015-03-05T06:52:46,2015-03-05T18:32:36,"Snow, Rain, Partially cloudy",Clearing in the afternoon with rain or snow clearing later.,rain,13.3753,73051928,13.5233,13.746,13.3433,3.27
2015-03-06,"Austin, TX",55.3,25.4,39.9,55.3,24.9,38.7,23.0,54.2,0.0,,15.0,7.0,10.5,9.9,9.0,2015-03-06T06:51:37,2015-03-06T18:33:17,Clear,Clear conditions throughout the day.,clear-day,12.9253,100581715,13.2807,13.3833,12.8101,2.89
2015-03-09,"Austin, TX",53.9,48.6,50.6,53.9,45.9,49.8,49.6,96.6,2.29,rain,15.9,7.8,100.0,5.3,1.0,2015-03-09T07:48:09,2015-03-09T19:35:18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,12.7253,100987615,12.9593,12.966,12.55,2.75
2015-03-10,"Austin, TX",62.7,49.9,56.2,62.7,49.1,56.2,50.3,81.7,0.001,rain,19.5,8.0,96.1,9.9,4.0,2015-03-10T07:46:58,2015-03-10T19:35:57,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,12.688,83085573,12.564,12.9,12.5067,2.76
2015-03-11,"Austin, TX",58.6,54.8,56.1,58.6,54.8,56.1,49.8,79.5,0.0,,22.1,13.6,100.0,9.8,6.0,2015-03-11T07:45:47,2015-03-11T19:36:37,Overcast,Cloudy skies throughout the day.,cloudy,12.916,74526053,12.7433,13.0787,12.734,2.76
2015-03-12,"Austin, TX",71.2,52.4,60.3,71.2,52.4,60.3,51.9,75.5,0.02,rain,21.2,11.9,72.3,9.9,7.0,2015-03-12T07:44:36,2015-03-12T19:37:16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,12.738,62096504,12.9167,12.9633,12.65,2.82
2015-03-13,"Austin, TX",75.5,53.1,63.2,75.5,53.1,63.2,51.7,70.4,0.0,,23.3,9.4,58.9,8.4,7.0,2015-03-13T07:43:25,2015-03-13T19:37:55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,12.5787,81319354,12.5967,12.7833,12.488,2.72
2015-03-16,"Austin, TX",74.6,52.0,62.6,74.6,52.0,62.6,55.0,78.5,0.0,,15.9,8.2,72.2,9.3,5.0,2015-03-16T07:39:49,2015-03-16T19:39:51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.0467,84255378,12.8,13.0607,12.6533,2.68
2015-03-17,"Austin, TX",75.3,62.9,67.9,75.3,62.9,67.9,63.1,85.5,0.008,rain,17.4,7.5,89.5,7.3,4.0,2015-03-17T07:38:36,2015-03-17T19:40:29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,12.982,73353938,13.0287,13.2473,12.9293,2.82
2015-03-18,"Austin, TX",77.4,60.7,69.3,77.4,60.7,69.3,61.2,76.8,0.153,rain,29.8,10.7,66.8,9.7,8.0,2015-03-18T07:37:23,2015-03-18T19:41:07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,13.3807,71953059,12.9973,13.392,12.874,2.8
2015-03-19,"Austin, TX",79.7,63.2,70.1,79.7,63.2,70.1,64.0,82.0,0.0,,19.7,10.3,70.6,8.6,6.0,2015-03-19T07:36:11,2015-03-19T19:41:45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.0433,127032626,13.4667,13.6393,12.9687,2.86
2015-03-20,"Austin, TX",70.8,58.1,65.1,70.8,58.1,65.1,62.7,92.0,0.984,rain,25.5,10.7,89.6,6.4,2.0,2015-03-20T07:34:58,2015-03-20T19:42:22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,13.2053,63751108,13.1633,13.266,13.0414,2.86
2015-03-23,"Austin, TX",79.8,51.3,65.3,79.8,51.3,65.3,56.0,75.0,0.0,,14.1,7.4,3.5,9.4,9.0,2015-03-23T07:31:18,2015-03-23T19:44:14,Clear,Clear conditions throughout the day.,clear-day,13.3087,39337360,13.2333,13.3667,13.1647,2.72
2015-03-24,"Austin, TX",81.1,57.3,68.9,82.1,57.3,69.0,60.1,75.6,0.0,,21.9,11.7,20.4,9.5,9.0,2015-03-24T07:30:05,2015-03-24T19:44:52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.448,54612963,13.4387,13.586,13.3167,2.79
2015-03-25,"Austin, TX",81.6,62.1,70.2,82.7,62.1,70.4,61.0,74.3,0.0,,23.7,13.9,52.6,9.9,9.0,2015-03-25T07:28:51,2015-03-25T19:45:29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,12.9533,85823687,13.218,13.2393,12.8467,2.77
2015-03-26,"Austin, TX",69.7,53.9,62.1,69.7,53.9,62.1,47.3,61.5,0.052,rain,30.5,18.5,54.9,9.8,9.0,2015-03-26T07:27:38,2015-03-26T19:46:06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,12.6937,61802729,12.928,12.986,12.6467,2.77
2015-03-27,"Austin, TX",80.4,45.6,62.8,78.8,42.9,62.1,36.5,42.6,0.0,,20.8,14.0,5.4,9.9,9.0,2015-03-27T07:26:25,2015-03-27T19:46:43,Clear,Clear conditions throughout the day.,clear-day,12.3333,128948381,12.6047,12.6193,12.0933,2.89
2015-03-30,"Austin, TX",79.2,64.1,70.3,79.2,64.1,70.3,62.5,77.3,0.0,,21.7,9.5,67.8,9.9,6.0,2015-03-30T07:22:46,2015-03-30T19:48:33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,12.7047,150934575,12.39,12.8167,12.12,2.64
2015-03-31,"Austin, TX",80.3,65.9,71.4,81.6,65.9,71.4,62.5,74.9,0.0,,24.6,11.0,74.8,9.8,8.0,2015-03-31T07:21:33,2015-03-31T19:49:10,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,12.5847,75269212,12.902,12.9173,12.5607,2.65
2015-04-01,"Austin, TX",81.5,68.6,72.8,82.8,68.6,72.8,64.8,77.1,0.0,,27.1,12.5,77.8,8.8,6.0,2015-04-01T07:20:21,2015-04-01T19:49:47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,12.506,56872157,12.58,12.82,12.4033,2.62
2015-04-02,"Austin, TX",82.0,69.1,73.4,85.0,69.1,73.8,66.6,79.9,0.0,,27.7,11.9,77.2,8.6,7.0,2015-04-02T07:19:09,2015-04-02T19:50:24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,12.7333,75071092,12.682,12.882,12.6667,2.63
2015-04-06,"Austin, TX",83.6,63.8,73.2,85.2,63.8,73.5,64.9,77.4,0.0,,28.9,21.4,72.2,8.3,8.0,2015-04-06T07:14:23,2015-04-06T19:52:51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.54,186341457,13.2,13.85,13.1667,2.63
2015-04-07,"Austin, TX",84.6,67.2,75.1,86.5,67.2,75.6,65.5,73.9,0.0,,30.0,12.6,68.3,9.6,8.0,2015-04-07T07:13:12,2015-04-07T19:53:28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.55,65104392,13.5007,13.6707,13.4093,2.71
2015-04-08,"Austin, TX",78.1,68.8,73.1,78.1,68.8,73.1,66.8,81.0,0.0,,27.4,13.9,77.8,9.2,6.0,2015-04-08T07:12:02,2015-04-08T19:54:05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.8447,94195648,13.88,14.06,13.7247,2.71
2015-04-09,"Austin, TX",85.3,69.9,75.7,88.8,69.9,76.7,68.0,77.7,0.024,rain,25.7,13.1,63.8,9.2,5.0,2015-04-09T07:10:52,2015-04-09T19:54:43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,14.006,56697767,13.8953,14.0247,13.7413,2.72
2015-04-10,"Austin, TX",71.8,55.8,65.0,71.8,55.8,65.0,54.2,69.1,0.085,rain,24.2,11.4,54.3,9.8,8.0,2015-04-10T07:09:42,2015-04-10T19:55:20,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,14.06,60312720,13.99,14.11,13.9333,2.58
2015-04-13,"Austin, TX",84.9,64.1,73.6,84.8,64.1,73.7,63.9,75.2,0.076,rain,23.0,9.8,49.6,9.3,9.0,2015-04-13T07:06:17,2015-04-13T19:57:12,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,13.9853,56358272,14.029,14.2,13.9367,2.58
2015-04-14,"Austin, TX",75.4,60.0,67.0,75.4,60.0,67.0,55.6,68.3,0.0,,25.3,11.4,57.4,9.9,9.0,2015-04-14T07:05:09,2015-04-14T19:57:49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.8307,45286282,13.9047,13.966,13.7,2.58
2015-04-15,"Austin, TX",80.1,53.3,66.8,80.5,53.3,66.9,55.6,69.1,0.0,,20.8,11.0,43.5,9.9,9.0,2015-04-15T07:04:03,2015-04-15T19:58:27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.8553,29157015,13.8307,13.9727,13.7733,2.62
2015-04-16,"Austin, TX",79.2,66.4,70.9,79.2,66.4,70.9,65.8,84.5,0.058,rain,30.9,14.2,78.7,8.3,5.0,2015-04-16T07:02:56,2015-04-16T19:59:05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,13.78,24855258,13.8467,13.9447,13.7527,2.61
2015-04-17,"Austin, TX",74.5,66.0,69.1,74.5,66.0,69.1,65.1,87.6,0.399,rain,19.5,8.9,98.1,9.4,6.0,2015-04-17T07:01:51,2015-04-17T19:59:42,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,13.786,36983247,13.666,13.792,13.5667,2.67
2015-04-20,"Austin, TX",72.5,54.4,64.3,72.5,54.4,64.3,43.4,47.5,0.0,,32.2,14.3,18.0,9.9,9.0,2015-04-20T06:58:38,2015-04-20T20:01:36,Clear,Clear conditions throughout the day.,clear-day,13.6847,38383676,13.7853,13.8567,13.59,2.57
2015-04-21,"Austin, TX",80.1,51.2,66.4,80.5,51.2,66.4,53.3,64.8,0.0,,22.4,10.4,26.3,9.9,9.0,2015-04-21T06:57:35,2015-04-21T20:02:15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,13.9607,51242629,13.72,14.05,13.6207,2.59
2015-04-22,"Austin, TX",78.5,66.6,71.5,78.5,66.6,71.5,65.4,81.6,0.0,,22.8,12.9,92.3,9.5,5.0,2015-04-22T06:56:33,2015-04-22T20:02:53,Overcast,Cloudy skies throughout the day.,cloudy,14.6293,117832636,14.1667,14.792,14.1127,2.63
2015-04-23,"Austin, TX",82.8,67.7,74.3,88.2,67.7,75.3,69.4,85.3,0.0,,16.8,8.0,81.8,8.0,7.0,2015-04-23T06:55:32,2015-04-23T20:03:31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,14.5733,66125727,14.5513,14.7653,14.4767,2.59
2015-04-24,"Austin, TX",83.0,69.2,76.1,89.1,69.2,77.2,71.9,87.3,0.635,rain,34.6,11.7,85.3,7.3,6.0,2015-04-24T06:54:31,2015-04-24T20:04:10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,14.5617,36395322,14.7,14.72,14.534,2.59
2015-04-27,"Austin, TX",84.3,62.4,72.3,83.3,62.4,72.3,61.2,71.5,0.522,rain,37.4,18.3,50.4,9.3,9.0,2015-04-27T06:51:35,2015-04-27T20:06:06,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,15.4367,174886413,14.8373,15.9167,14.8,2.5
2015-04-28,"Austin, TX",67.5,55.5,60.6,67.5,55.5,60.6,52.1,73.7,0.0,,27.9,15.1,85.8,9.9,5.0,2015-04-28T06:50:38,2015-04-28T20:06:45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,15.3653,91202624,15.65,15.7,15.202,2.55
2015-04-29,"Austin, TX",75.6,49.1,62.2,75.6,46.8,62.2,45.6,59.2,0.0,,22.4,10.0,7.3,9.9,10.0,2015-04-29T06:49:42,2015-04-29T20:07:24,Clear,Clear conditions throughout the day.,clear-day,15.4967,58969276,15.3367,15.6647,15.1753,2.55
2015-04-30,"Austin, TX",81.1,49.3,66.0,80.0,49.3,65.9,48.6,57.8,0.0,,13.0,5.8,2.2,9.8,10.0,2015-04-30T06:48:47,2015-04-30T20:08:03,Clear,Clear conditions throughout the day.,clear-day,15.07,58383421,15.3593,15.526,15.0113,2.56
2015-05-01,"Austin, TX",82.6,53.6,69.2,81.2,53.6,69.0,52.6,59.3,0.0,,18.6,6.9,8.8,9.9,10.0,2015-05-01T06:47:53,2015-05-01T20:08:42,Clear,Clear conditions throughout the day.,clear-day,15.0687,79153820,15.3293,15.4513,14.6937,2.68
2015-05-04,"Austin, TX",82.9,64.4,73.5,84.4,64.4,73.8,62.7,71.4,0.0,,23.5,15.6,69.0,9.3,7.0,2015-05-04T06:45:17,2015-05-04T20:10:40,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,15.3673,66408852,15.212,15.6487,15.1407,2.72
2015-05-05,"Austin, TX",81.4,66.1,72.5,83.2,66.1,72.8,64.9,78.7,2.852,rain,25.7,15.5,84.5,8.8,7.0,2015-05-05T06:44:27,2015-05-05T20:11:19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,15.53,86740922,15.8507,15.9667,15.2753,2.76
2015-05-06,"Austin, TX",86.7,70.4,76.4,91.4,70.4,77.4,69.4,80.6,0.51,rain,27.7,12.1,74.4,8.8,8.0,2015-05-06T06:43:38,2015-05-06T20:11:59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,15.362,76256602,15.6067,15.6313,15.2133,2.76
2015-05-07,"Austin, TX",81.2,72.8,76.1,85.2,72.8,76.9,70.4,82.8,0.014,rain,26.0,15.8,97.4,9.5,7.0,2015-05-07T06:42:50,2015-05-07T20:12:38,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,15.7867,141598459,14.7333,15.832,14.6833,2.74
2015-05-08,"Austin, TX",79.4,73.7,75.6,79.4,73.7,75.6,72.2,89.2,0.259,rain,32.4,11.4,97.9,6.3,6.0,2015-05-08T06:42:04,2015-05-08T20:13:17,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,15.774,69981640,15.7327,15.894,15.58,2.78
2015-05-11,"Austin, TX",78.4,68.8,72.9,78.4,68.8,72.9,67.7,84.3,0.402,rain,24.8,10.8,86.0,8.0,5.0,2015-05-11T06:39:51,2015-05-11T20:15:15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,15.966,84956958,15.7527,16.192,15.6873,2.85
2015-05-12,"Austin, TX",68.7,65.2,67.1,68.7,65.2,67.1,65.2,93.7,0.264,rain,25.5,11.6,99.0,8.2,4.0,2015-05-12T06:39:09,2015-05-12T20:15:54,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,16.316,95186907,16.0073,16.4233,15.8793,2.85
2015-05-13,"Austin, TX",69.9,63.9,66.8,69.9,63.9,66.8,65.9,96.9,1.244,rain,31.1,9.7,88.3,6.0,2.0,2015-05-13T06:38:29,2015-05-13T20:16:33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,16.212,81490294,16.5073,16.5533,16.15,2.85
2015-05-14,"Austin, TX",84.8,66.7,75.1,91.6,66.7,76.3,70.7,87.4,0.065,rain,29.9,12.2,83.8,7.2,8.0,2015-05-14T06:37:49,2015-05-14T20:17:11,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,16.2733,42706224,16.3213,16.326,16.0833,2.87
2015-05-15,"Austin, TX",75.9,68.2,71.7,75.9,68.2,71.7,68.4,89.6,0.331,rain,25.1,8.4,70.0,8.6,3.0,2015-05-15T06:37:11,2015-05-15T20:17:50,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,16.5893,67790021,16.262,16.6267,16.1667,2.96
2015-05-18,"Austin, TX",87.1,72.6,78.5,95.3,72.6,80.6,72.4,82.5,0.015,rain,19.5,9.2,78.8,8.9,6.0,2015-05-18T06:35:25,2015-05-18T20:19:45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,16.5833,50248940,16.4667,16.66,16.4,3.01
2015-05-19,"Austin, TX",87.1,73.2,78.5,93.1,73.2,80.4,72.1,81.6,0.095,rain,26.9,14.1,69.4,8.5,9.0,2015-05-19T06:34:52,2015-05-19T20:20:23,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,16.476,55022957,16.562,16.7333,16.41,3.01
2015-05-20,"Austin, TX",88.5,72.7,78.9,94.7,72.7,81.0,72.1,81.1,0.239,rain,22.4,10.2,75.0,8.7,8.0,2015-05-20T06:34:20,2015-05-20T20:21:00,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,16.29,56242157,16.4753,16.516,16.0915,3.04
2015-05-21,"Austin, TX",75.8,62.9,67.5,75.8,62.9,67.5,63.1,86.0,0.03,rain,29.5,14.1,93.6,9.8,4.0,2015-05-21T06:33:50,2015-05-21T20:21:38,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,16.3747,29498490,16.202,16.4413,16.1572,2.96
2015-05-22,"Austin, TX",77.2,62.1,69.3,77.2,62.1,69.3,66.9,92.1,0.021,rain,22.8,8.3,99.9,6.1,6.0,2015-05-22T06:33:21,2015-05-22T20:22:15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,16.5153,33289618,16.3587,16.5733,16.334,2.96
2015-05-26,"Austin, TX",88.2,65.4,75.6,96.5,65.4,78.2,70.2,85.1,0.0,,22.4,11.7,73.4,7.9,8.0,2015-05-26T06:31:40,2015-05-26T20:24:39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,16.497,52364914,16.512,16.8,16.4333,2.82
2015-05-27,"Austin, TX",84.4,66.8,75.8,92.0,66.8,77.1,71.0,85.3,0.047,rain,25.3,11.0,73.5,9.4,9.0,2015-05-27T06:31:18,2015-05-27T20:25:14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,16.4953,51059794,16.5673,16.6333,16.37,2.82
2015-05-28,"Austin, TX",86.3,73.8,78.3,93.6,73.8,80.5,72.7,83.7,0.119,rain,25.5,12.5,78.9,9.0,9.0,2015-05-28T06:30:58,2015-05-28T20:25:48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,16.7633,54690918,16.4687,16.7867,16.3367,2.78
2015-05-29,"Austin, TX",88.5,64.8,75.8,93.3,64.8,77.0,67.0,76.4,0.812,rain,33.6,11.7,41.8,9.2,7.0,2015-05-29T06:30:39,2015-05-29T20:26:22,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,16.72,56776652,16.7333,16.8579,16.6287,2.78
